X,Y,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
1.203703,52.180003,0,0,20886,37.9,2016/07/17 03:40:21,,,,,,,,,,,,,,,,,,,,,
1.203699,52.18008,0,0,20887,38.1,2016/07/17 03:40:22,,,,,,,,,,,,,,,,,,,,,
1.203704,52.180139,0,0,20888,38.2,2016/07/17 03:40:23,,,,,,,,,,,,,,,,,,,,,
1.203699,52.180201,0,0,20889,38.4,2016/07/17 03:40:24,,,,,,,,,,,,,,,,,,,,,
1.203683,52.180262,0,0,20890,38.5,2016/07/17 03:40:25,,,,,,,,,,,,,,,,,,,,,
1.203652,52.180333,0,0,20891,38.6,2016/07/17 03:40:26,,,,,,,,,,,,,,,,,,,,,
1.203634,52.1804,0,0,20892,38.7,2016/07/17 03:40:27,,,,,,,,,,,,,,,,,,,,,
1.203608,52.180474,0,0,20893,38.7,2016/07/17 03:40:28,,,,,,,,,,,,,,,,,,,,,
1.203588,52.180545,0,0,20894,38.6,2016/07/17 03:40:29,,,,,,,,,,,,,,,,,,,,,
1.203565,52.180603,0,0,20895,38.6,2016/07/17 03:40:30,,,,,,,,,,,,,,,,,,,,,
1.203534,52.18067,0,0,20896,38.6,2016/07/17 03:40:31,,,,,,,,,,,,,,,,,,,,,
1.203508,52.180737,0,0,20897,38.5,2016/07/17 03:40:32,,,,,,,,,,,,,,,,,,,,,
1.203497,52.180795,0,0,20898,38.5,2016/07/17 03:40:33,,,,,,,,,,,,,,,,,,,,,
1.203469,52.180863,0,0,20899,38.5,2016/07/17 03:40:34,,,,,,,,,,,,,,,,,,,,,
1.203452,52.180929,0,0,20900,38.5,2016/07/17 03:40:35,,,,,,,,,,,,,,,,,,,,,
1.20344,52.181002,0,0,20901,38.5,2016/07/17 03:40:36,,,,,,,,,,,,,,,,,,,,,
1.203428,52.181077,0,0,20902,38.5,2016/07/17 03:40:37,,,,,,,,,,,,,,,,,,,,,
1.203417,52.181151,0,0,20903,38.6,2016/07/17 03:40:38,,,,,,,,,,,,,,,,,,,,,
1.203409,52.181216,0,0,20904,38.6,2016/07/17 03:40:39,,,,,,,,,,,,,,,,,,,,,
1.203401,52.181281,0,0,20905,38.5,2016/07/17 03:40:40,,,,,,,,,,,,,,,,,,,,,
1.203389,52.181352,0,0,20906,38.4,2016/07/17 03:40:41,,,,,,,,,,,,,,,,,,,,,
1.203388,52.181415,0,0,20907,38.4,2016/07/17 03:40:42,,,,,,,,,,,,,,,,,,,,,
1.203383,52.181485,0,0,20908,38.3,2016/07/17 03:40:43,,,,,,,,,,,,,,,,,,,,,
1.203395,52.181559,0,0,20909,38.2,2016/07/17 03:40:44,,,,,,,,,,,,,,,,,,,,,
1.203407,52.181623,0,0,20910,38.1,2016/07/17 03:40:45,,,,,,,,,,,,,,,,,,,,,
1.203411,52.181695,0,0,20911,38.1,2016/07/17 03:40:46,,,,,,,,,,,,,,,,,,,,,
1.203429,52.181763,0,0,20912,38,2016/07/17 03:40:47,,,,,,,,,,,,,,,,,,,,,
1.203456,52.181831,0,0,20913,37.9,2016/07/17 03:40:48,,,,,,,,,,,,,,,,,,,,,
1.203502,52.181901,0,0,20914,37.9,2016/07/17 03:40:49,,,,,,,,,,,,,,,,,,,,,
1.203546,52.181967,0,0,20915,37.9,2016/07/17 03:40:50,,,,,,,,,,,,,,,,,,,,,
1.20358,52.182031,0,0,20916,37.9,2016/07/17 03:40:51,,,,,,,,,,,,,,,,,,,,,
1.203625,52.182092,0,0,20917,37.9,2016/07/17 03:40:52,,,,,,,,,,,,,,,,,,,,,
1.203664,52.182153,0,0,20918,38,2016/07/17 03:40:53,,,,,,,,,,,,,,,,,,,,,
1.203692,52.182212,0,0,20919,38.1,2016/07/17 03:40:54,,,,,,,,,,,,,,,,,,,,,
1.203709,52.182275,0,0,20920,38.2,2016/07/17 03:40:55,,,,,,,,,,,,,,,,,,,,,
1.20372,52.182335,0,0,20921,38.3,2016/07/17 03:40:56,,,,,,,,,,,,,,,,,,,,,
1.203727,52.182399,0,0,20922,38.4,2016/07/17 03:40:57,,,,,,,,,,,,,,,,,,,,,
1.203733,52.182463,0,0,20923,38.4,2016/07/17 03:40:58,,,,,,,,,,,,,,,,,,,,,
1.203731,52.182524,0,0,20924,38.5,2016/07/17 03:40:59,,,,,,,,,,,,,,,,,,,,,
1.203727,52.182587,0,0,20925,38.6,2016/07/17 03:41:00,,,,,,,,,,,,,,,,,,,,,
1.203722,52.182654,0,0,20926,38.7,2016/07/17 03:41:01,,,,,,,,,,,,,,,,,,,,,
1.203716,52.18272,0,0,20927,38.7,2016/07/17 03:41:02,,,,,,,,,,,,,,,,,,,,,
1.203708,52.182786,0,0,20928,38.8,2016/07/17 03:41:03,,,,,,,,,,,,,,,,,,,,,
1.203705,52.182856,0,0,20929,38.9,2016/07/17 03:41:04,,,,,,,,,,,,,,,,,,,,,
1.203708,52.182917,0,0,20930,38.9,2016/07/17 03:41:05,,,,,,,,,,,,,,,,,,,,,
1.203717,52.182981,0,0,20931,39,2016/07/17 03:41:06,,,,,,,,,,,,,,,,,,,,,
1.203731,52.183044,0,0,20932,39,2016/07/17 03:41:07,,,,,,,,,,,,,,,,,,,,,
1.203753,52.18311,0,0,20933,39,2016/07/17 03:41:08,,,,,,,,,,,,,,,,,,,,,
1.203774,52.183173,0,0,20934,39.1,2016/07/17 03:41:09,,,,,,,,,,,,,,,,,,,,,
1.203789,52.183235,0,0,20935,39.1,2016/07/17 03:41:10,,,,,,,,,,,,,,,,,,,,,
1.203824,52.183297,0,0,20936,39.3,2016/07/17 03:41:11,,,,,,,,,,,,,,,,,,,,,
1.203861,52.183353,0,0,20937,39.4,2016/07/17 03:41:12,,,,,,,,,,,,,,,,,,,,,
1.203893,52.183415,0,0,20938,39.5,2016/07/17 03:41:13,,,,,,,,,,,,,,,,,,,,,
1.203925,52.183479,0,0,20939,39.6,2016/07/17 03:41:14,,,,,,,,,,,,,,,,,,,,,
1.203944,52.183542,0,0,20940,39.7,2016/07/17 03:41:15,,,,,,,,,,,,,,,,,,,,,
1.203967,52.183602,0,0,20941,39.8,2016/07/17 03:41:16,,,,,,,,,,,,,,,,,,,,,
1.20397,52.183661,0,0,20942,39.8,2016/07/17 03:41:17,,,,,,,,,,,,,,,,,,,,,
1.203972,52.18373,0,0,20943,39.8,2016/07/17 03:41:18,,,,,,,,,,,,,,,,,,,,,
1.203967,52.183796,0,0,20944,39.7,2016/07/17 03:41:19,,,,,,,,,,,,,,,,,,,,,
1.203969,52.183865,0,0,20945,39.5,2016/07/17 03:41:20,,,,,,,,,,,,,,,,,,,,,
1.20396,52.183934,0,0,20946,39.3,2016/07/17 03:41:21,,,,,,,,,,,,,,,,,,,,,
1.203966,52.184004,0,0,20947,39.2,2016/07/17 03:41:22,,,,,,,,,,,,,,,,,,,,,
1.203967,52.184073,0,0,20948,39,2016/07/17 03:41:23,,,,,,,,,,,,,,,,,,,,,
1.203975,52.184141,0,0,20949,38.9,2016/07/17 03:41:24,,,,,,,,,,,,,,,,,,,,,
1.203985,52.184221,0,0,20950,38.7,2016/07/17 03:41:25,,,,,,,,,,,,,,,,,,,,,
1.203998,52.184288,0,0,20951,38.6,2016/07/17 03:41:26,,,,,,,,,,,,,,,,,,,,,
1.204026,52.184348,0,0,20952,38.6,2016/07/17 03:41:27,,,,,,,,,,,,,,,,,,,,,
1.204047,52.184416,0,0,20953,38.5,2016/07/17 03:41:28,,,,,,,,,,,,,,,,,,,,,
1.20408,52.184489,0,0,20954,38.4,2016/07/17 03:41:29,,,,,,,,,,,,,,,,,,,,,
1.204101,52.184556,0,0,20955,38.3,2016/07/17 03:41:30,,,,,,,,,,,,,,,,,,,,,
1.204108,52.184618,0,0,20956,38.3,2016/07/17 03:41:31,,,,,,,,,,,,,,,,,,,,,
1.204133,52.184689,0,0,20957,38.4,2016/07/17 03:41:32,,,,,,,,,,,,,,,,,,,,,
1.204173,52.184756,0,0,20958,38.5,2016/07/17 03:41:33,,,,,,,,,,,,,,,,,,,,,
1.204216,52.184821,0,0,20959,38.7,2016/07/17 03:41:34,,,,,,,,,,,,,,,,,,,,,
1.204216,52.184877,0,0,20960,38.7,2016/07/17 03:41:35,,,,,,,,,,,,,,,,,,,,,
1.20427,52.184945,0,0,20961,38.9,2016/07/17 03:41:36,,,,,,,,,,,,,,,,,,,,,
1.204315,52.184998,0,0,20962,39,2016/07/17 03:41:37,,,,,,,,,,,,,,,,,,,,,
1.204345,52.185072,0,0,20963,39.1,2016/07/17 03:41:38,,,,,,,,,,,,,,,,,,,,,
1.204377,52.18513,0,0,20964,39.3,2016/07/17 03:41:39,,,,,,,,,,,,,,,,,,,,,
1.204417,52.18518,0,0,20965,39.4,2016/07/17 03:41:40,,,,,,,,,,,,,,,,,,,,,
1.204451,52.185257,0,0,20966,39.5,2016/07/17 03:41:41,,,,,,,,,,,,,,,,,,,,,
1.20449,52.185324,0,0,20967,39.7,2016/07/17 03:41:42,,,,,,,,,,,,,,,,,,,,,
1.204542,52.185389,0,0,20968,39.9,2016/07/17 03:41:43,,,,,,,,,,,,,,,,,,,,,
1.204584,52.18544,0,0,20969,39.9,2016/07/17 03:41:44,,,,,,,,,,,,,,,,,,,,,
1.204625,52.185503,0,0,20970,39.8,2016/07/17 03:41:45,,,,,,,,,,,,,,,,,,,,,
1.204657,52.185564,0,0,20971,39.7,2016/07/17 03:41:46,,,,,,,,,,,,,,,,,,,,,
1.204695,52.185629,0,0,20972,39.6,2016/07/17 03:41:47,,,,,,,,,,,,,,,,,,,,,
1.204731,52.185704,0,0,20973,39.4,2016/07/17 03:41:48,,,,,,,,,,,,,,,,,,,,,
1.204759,52.185759,0,0,20974,39.3,2016/07/17 03:41:49,,,,,,,,,,,,,,,,,,,,,
1.204783,52.185828,0,0,20975,39.1,2016/07/17 03:41:50,,,,,,,,,,,,,,,,,,,,,
1.204816,52.185898,0,0,20976,38.9,2016/07/17 03:41:51,,,,,,,,,,,,,,,,,,,,,
1.204851,52.18597,0,0,20977,38.8,2016/07/17 03:41:52,,,,,,,,,,,,,,,,,,,,,
1.204893,52.186043,0,0,20978,38.6,2016/07/17 03:41:53,,,,,,,,,,,,,,,,,,,,,
1.204945,52.186111,0,0,20979,38.4,2016/07/17 03:41:54,,,,,,,,,,,,,,,,,,,,,
1.204967,52.186202,0,0,20980,38.1,2016/07/17 03:41:55,,,,,,,,,,,,,,,,,,,,,
1.20501,52.186276,0,0,20981,37.9,2016/07/17 03:41:56,,,,,,,,,,,,,,,,,,,,,
1.205058,52.186338,0,0,20982,37.7,2016/07/17 03:41:57,,,,,,,,,,,,,,,,,,,,,
1.205093,52.186398,0,0,20983,37.5,2016/07/17 03:41:58,,,,,,,,,,,,,,,,,,,,,
1.205131,52.186463,0,0,20984,37.2,2016/07/17 03:41:59,,,,,,,,,,,,,,,,,,,,,
1.205167,52.186534,0,0,20985,36.9,2016/07/17 03:42:00,,,,,,,,,,,,,,,,,,,,,
1.205199,52.186605,0,0,20986,36.6,2016/07/17 03:42:01,,,,,,,,,,,,,,,,,,,,,
1.205232,52.186675,0,0,20987,36.2,2016/07/17 03:42:02,,,,,,,,,,,,,,,,,,,,,
1.205264,52.186738,0,0,20988,35.9,2016/07/17 03:42:03,,,,,,,,,,,,,,,,,,,,,
1.205291,52.18681,0,0,20989,35.5,2016/07/17 03:42:04,,,,,,,,,,,,,,,,,,,,,
1.205318,52.186875,0,0,20990,35.2,2016/07/17 03:42:05,,,,,,,,,,,,,,,,,,,,,
1.205345,52.186944,0,0,20991,34.8,2016/07/17 03:42:06,,,,,,,,,,,,,,,,,,,,,
1.205365,52.187014,0,0,20992,34.4,2016/07/17 03:42:07,,,,,,,,,,,,,,,,,,,,,
1.205367,52.187083,0,0,20993,34,2016/07/17 03:42:08,,,,,,,,,,,,,,,,,,,,,
1.205359,52.187152,0,0,20994,34,2016/07/17 03:42:09,,,,,,,,,,,,,,,,,,,,,
1.205342,52.187229,0,0,20995,34,2016/07/17 03:42:10,,,,,,,,,,,,,,,,,,,,,
1.205321,52.187305,0,0,20996,34,2016/07/17 03:42:11,,,,,,,,,,,,,,,,,,,,,
1.2053,52.187378,0,0,20997,34,2016/07/17 03:42:12,,,,,,,,,,,,,,,,,,,,,
1.20527,52.187448,0,0,20998,34.1,2016/07/17 03:42:13,,,,,,,,,,,,,,,,,,,,,
1.20523,52.187517,0,0,20999,34.1,2016/07/17 03:42:14,,,,,,,,,,,,,,,,,,,,,
1.205162,52.187577,0,0,21000,34.2,2016/07/17 03:42:15,,,,,,,,,,,,,,,,,,,,,
1.205101,52.187631,0,0,21001,34.2,2016/07/17 03:42:16,,,,,,,,,,,,,,,,,,,,,
1.205021,52.187681,0,0,21002,34.3,2016/07/17 03:42:17,,,,,,,,,,,,,,,,,,,,,
1.204938,52.187736,0,0,21003,34.4,2016/07/17 03:42:18,,,,,,,,,,,,,,,,,,,,,
1.204858,52.18779,0,0,21004,34.6,2016/07/17 03:42:19,,,,,,,,,,,,,,,,,,,,,
1.204779,52.187844,0,0,21005,34.7,2016/07/17 03:42:20,,,,,,,,,,,,,,,,,,,,,
1.204697,52.187903,0,0,21006,34.8,2016/07/17 03:42:21,,,,,,,,,,,,,,,,,,,,,
1.204621,52.18796,0,0,21007,35,2016/07/17 03:42:22,,,,,,,,,,,,,,,,,,,,,
1.204541,52.188019,0,0,21008,35.2,2016/07/17 03:42:23,,,,,,,,,,,,,,,,,,,,,
1.204469,52.188081,0,0,21009,35.4,2016/07/17 03:42:24,,,,,,,,,,,,,,,,,,,,,
1.204405,52.188138,0,0,21010,35.5,2016/07/17 03:42:25,,,,,,,,,,,,,,,,,,,,,
1.204364,52.188207,0,0,21011,35.7,2016/07/17 03:42:26,,,,,,,,,,,,,,,,,,,,,
1.20435,52.188284,0,0,21012,35.8,2016/07/17 03:42:27,,,,,,,,,,,,,,,,,,,,,
1.204375,52.188353,0,0,21013,35.9,2016/07/17 03:42:28,,,,,,,,,,,,,,,,,,,,,
1.204418,52.188417,0,0,21014,35.9,2016/07/17 03:42:29,,,,,,,,,,,,,,,,,,,,,
1.204484,52.188472,0,0,21015,35.9,2016/07/17 03:42:30,,,,,,,,,,,,,,,,,,,,,
1.204549,52.188532,0,0,21016,35.8,2016/07/17 03:42:31,,,,,,,,,,,,,,,,,,,,,
1.204609,52.188591,0,0,21017,35.8,2016/07/17 03:42:32,,,,,,,,,,,,,,,,,,,,,
1.204675,52.18865,0,0,21018,35.7,2016/07/17 03:42:33,,,,,,,,,,,,,,,,,,,,,
1.204735,52.188705,0,0,21019,35.6,2016/07/17 03:42:34,,,,,,,,,,,,,,,,,,,,,
1.204795,52.188758,0,0,21020,35.5,2016/07/17 03:42:35,,,,,,,,,,,,,,,,,,,,,
1.204867,52.188807,0,0,21021,35.6,2016/07/17 03:42:36,,,,,,,,,,,,,,,,,,,,,
1.204923,52.188861,0,0,21022,35.7,2016/07/17 03:42:37,,,,,,,,,,,,,,,,,,,,,
1.204986,52.18891,0,0,21023,35.8,2016/07/17 03:42:38,,,,,,,,,,,,,,,,,,,,,
1.20505,52.18896,0,0,21024,35.9,2016/07/17 03:42:39,,,,,,,,,,,,,,,,,,,,,
1.205114,52.189008,0,0,21025,36,2016/07/17 03:42:40,,,,,,,,,,,,,,,,,,,,,
1.205178,52.189061,0,0,21026,36.1,2016/07/17 03:42:41,,,,,,,,,,,,,,,,,,,,,
1.205239,52.18911,0,0,21027,36.2,2016/07/17 03:42:42,,,,,,,,,,,,,,,,,,,,,
1.205305,52.189158,0,0,21028,36.2,2016/07/17 03:42:43,,,,,,,,,,,,,,,,,,,,,
1.205363,52.189212,0,0,21029,36.3,2016/07/17 03:42:44,,,,,,,,,,,,,,,,,,,,,
1.205427,52.189264,0,0,21030,36.5,2016/07/17 03:42:45,,,,,,,,,,,,,,,,,,,,,
1.205495,52.189314,0,0,21031,36.6,2016/07/17 03:42:46,,,,,,,,,,,,,,,,,,,,,
1.205568,52.189359,0,0,21032,36.7,2016/07/17 03:42:47,,,,,,,,,,,,,,,,,,,,,
1.205641,52.189403,0,0,21033,36.7,2016/07/17 03:42:48,,,,,,,,,,,,,,,,,,,,,
1.205707,52.189448,0,0,21034,36.8,2016/07/17 03:42:49,,,,,,,,,,,,,,,,,,,,,
1.205775,52.189495,0,0,21035,36.8,2016/07/17 03:42:50,,,,,,,,,,,,,,,,,,,,,
1.205845,52.189537,0,0,21036,36.8,2016/07/17 03:42:51,,,,,,,,,,,,,,,,,,,,,
1.205909,52.189576,0,0,21037,36.8,2016/07/17 03:42:52,,,,,,,,,,,,,,,,,,,,,
1.205976,52.189615,0,0,21038,36.9,2016/07/17 03:42:53,,,,,,,,,,,,,,,,,,,,,
1.20604,52.189655,0,0,21039,37,2016/07/17 03:42:54,,,,,,,,,,,,,,,,,,,,,
1.206111,52.189694,0,0,21040,37.1,2016/07/17 03:42:55,,,,,,,,,,,,,,,,,,,,,
1.206187,52.18973,0,0,21041,37.2,2016/07/17 03:42:56,,,,,,,,,,,,,,,,,,,,,
1.206263,52.189764,0,0,21042,37.3,2016/07/17 03:42:57,,,,,,,,,,,,,,,,,,,,,
1.206344,52.1898,0,0,21043,37.3,2016/07/17 03:42:58,,,,,,,,,,,,,,,,,,,,,
1.206429,52.189836,0,0,21044,37.3,2016/07/17 03:42:59,,,,,,,,,,,,,,,,,,,,,
1.206514,52.189873,0,0,21045,37.3,2016/07/17 03:43:00,,,,,,,,,,,,,,,,,,,,,
1.206598,52.189911,0,0,21046,37.4,2016/07/17 03:43:01,,,,,,,,,,,,,,,,,,,,,
1.206689,52.189944,0,0,21047,37.3,2016/07/17 03:43:02,,,,,,,,,,,,,,,,,,,,,
1.206782,52.189984,0,0,21048,37.3,2016/07/17 03:43:03,,,,,,,,,,,,,,,,,,,,,
1.206878,52.190024,0,0,21049,37.3,2016/07/17 03:43:04,,,,,,,,,,,,,,,,,,,,,
1.206974,52.190056,0,0,21050,37.2,2016/07/17 03:43:05,,,,,,,,,,,,,,,,,,,,,
1.207073,52.190086,0,0,21051,37,2016/07/17 03:43:06,,,,,,,,,,,,,,,,,,,,,
1.207173,52.190114,0,0,21052,37,2016/07/17 03:43:07,,,,,,,,,,,,,,,,,,,,,
1.207273,52.190145,0,0,21053,37.1,2016/07/17 03:43:08,,,,,,,,,,,,,,,,,,,,,
1.207371,52.190169,0,0,21054,37,2016/07/17 03:43:09,,,,,,,,,,,,,,,,,,,,,
1.207474,52.190186,0,0,21055,36.9,2016/07/17 03:43:10,,,,,,,,,,,,,,,,,,,,,
1.207577,52.190197,0,0,21056,36.8,2016/07/17 03:43:11,,,,,,,,,,,,,,,,,,,,,
1.20769,52.190192,0,0,21057,36.6,2016/07/17 03:43:12,,,,,,,,,,,,,,,,,,,,,
1.207798,52.190179,0,0,21058,36.3,2016/07/17 03:43:13,,,,,,,,,,,,,,,,,,,,,
1.207926,52.190173,0,0,21059,36.1,2016/07/17 03:43:14,,,,,,,,,,,,,,,,,,,,,
1.208047,52.190171,0,0,21060,35.8,2016/07/17 03:43:15,,,,,,,,,,,,,,,,,,,,,
1.208171,52.19018,0,0,21061,35.6,2016/07/17 03:43:16,,,,,,,,,,,,,,,,,,,,,
1.208298,52.190196,0,0,21062,35.3,2016/07/17 03:43:17,,,,,,,,,,,,,,,,,,,,,
1.208426,52.190213,0,0,21063,35,2016/07/17 03:43:18,,,,,,,,,,,,,,,,,,,,,
1.208552,52.190228,0,0,21064,34.7,2016/07/17 03:43:19,,,,,,,,,,,,,,,,,,,,,
1.208667,52.190249,0,0,21065,34.4,2016/07/17 03:43:20,,,,,,,,,,,,,,,,,,,,,
1.208797,52.190274,0,0,21066,34.2,2016/07/17 03:43:21,,,,,,,,,,,,,,,,,,,,,
1.208911,52.190293,0,0,21067,34.4,2016/07/17 03:43:22,,,,,,,,,,,,,,,,,,,,,
1.20902,52.190317,0,0,21068,34.5,2016/07/17 03:43:23,,,,,,,,,,,,,,,,,,,,,
1.209126,52.190344,0,0,21069,34.6,2016/07/17 03:43:24,,,,,,,,,,,,,,,,,,,,,
1.209213,52.190375,0,0,21070,34.7,2016/07/17 03:43:25,,,,,,,,,,,,,,,,,,,,,
1.209313,52.190399,0,0,21071,34.7,2016/07/17 03:43:26,,,,,,,,,,,,,,,,,,,,,
1.209411,52.190428,0,0,21072,34.8,2016/07/17 03:43:27,,,,,,,,,,,,,,,,,,,,,
1.209494,52.19046,0,0,21073,35,2016/07/17 03:43:28,,,,,,,,,,,,,,,,,,,,,
1.209585,52.190499,0,0,21074,35.1,2016/07/17 03:43:29,,,,,,,,,,,,,,,,,,,,,
1.209667,52.190534,0,0,21075,35.2,2016/07/17 03:43:30,,,,,,,,,,,,,,,,,,,,,
1.209751,52.190563,0,0,21076,35.3,2016/07/17 03:43:31,,,,,,,,,,,,,,,,,,,,,
1.209833,52.190591,0,0,21077,35.3,2016/07/17 03:43:32,,,,,,,,,,,,,,,,,,,,,
1.209903,52.190626,0,0,21078,35.3,2016/07/17 03:43:33,,,,,,,,,,,,,,,,,,,,,
1.209971,52.190654,0,0,21079,35.4,2016/07/17 03:43:34,,,,,,,,,,,,,,,,,,,,,
1.21004,52.190682,0,0,21080,35.3,2016/07/17 03:43:35,,,,,,,,,,,,,,,,,,,,,
1.210109,52.190703,0,0,21081,35.3,2016/07/17 03:43:36,,,,,,,,,,,,,,,,,,,,,
1.210191,52.190728,0,0,21082,35.3,2016/07/17 03:43:37,,,,,,,,,,,,,,,,,,,,,
1.210258,52.190755,0,0,21083,35.2,2016/07/17 03:43:38,,,,,,,,,,,,,,,,,,,,,
1.210346,52.190779,0,0,21084,35.2,2016/07/17 03:43:39,,,,,,,,,,,,,,,,,,,,,
1.210427,52.190793,0,0,21085,35.1,2016/07/17 03:43:40,,,,,,,,,,,,,,,,,,,,,
1.210519,52.190816,0,0,21086,35.1,2016/07/17 03:43:41,,,,,,,,,,,,,,,,,,,,,
1.210605,52.190838,0,0,21087,35.1,2016/07/17 03:43:42,,,,,,,,,,,,,,,,,,,,,
1.210687,52.190854,0,0,21088,35.1,2016/07/17 03:43:43,,,,,,,,,,,,,,,,,,,,,
1.210766,52.190878,0,0,21089,35.1,2016/07/17 03:43:44,,,,,,,,,,,,,,,,,,,,,
1.210855,52.190891,0,0,21090,35.1,2016/07/17 03:43:45,,,,,,,,,,,,,,,,,,,,,
1.21094,52.19091,0,0,21091,35.1,2016/07/17 03:43:46,,,,,,,,,,,,,,,,,,,,,
1.211022,52.190932,0,0,21092,35,2016/07/17 03:43:47,,,,,,,,,,,,,,,,,,,,,
1.211109,52.190953,0,0,21093,35,2016/07/17 03:43:48,,,,,,,,,,,,,,,,,,,,,
1.211192,52.190978,0,0,21094,35,2016/07/17 03:43:49,,,,,,,,,,,,,,,,,,,,,
1.211286,52.190999,0,0,21095,34.9,2016/07/17 03:43:50,,,,,,,,,,,,,,,,,,,,,
1.211366,52.191022,0,0,21096,34.9,2016/07/17 03:43:51,,,,,,,,,,,,,,,,,,,,,
1.211454,52.19105,0,0,21097,34.8,2016/07/17 03:43:52,,,,,,,,,,,,,,,,,,,,,
1.211535,52.191074,0,0,21098,34.7,2016/07/17 03:43:53,,,,,,,,,,,,,,,,,,,,,
1.211617,52.191097,0,0,21099,34.6,2016/07/17 03:43:54,,,,,,,,,,,,,,,,,,,,,
1.211709,52.19113,0,0,21100,34.5,2016/07/17 03:43:55,,,,,,,,,,,,,,,,,,,,,
1.211798,52.191146,0,0,21101,34.5,2016/07/17 03:43:56,,,,,,,,,,,,,,,,,,,,,
1.211886,52.191166,0,0,21102,34.4,2016/07/17 03:43:57,,,,,,,,,,,,,,,,,,,,,
1.211988,52.191193,0,0,21103,34.3,2016/07/17 03:43:58,,,,,,,,,,,,,,,,,,,,,
1.212083,52.191213,0,0,21104,34.2,2016/07/17 03:43:59,,,,,,,,,,,,,,,,,,,,,
1.212172,52.19124,0,0,21105,34,2016/07/17 03:44:00,,,,,,,,,,,,,,,,,,,,,
1.212268,52.191279,0,0,21106,34.1,2016/07/17 03:44:01,,,,,,,,,,,,,,,,,,,,,
1.212372,52.191312,0,0,21107,34.2,2016/07/17 03:44:02,,,,,,,,,,,,,,,,,,,,,
1.212471,52.191349,0,0,21108,34.3,2016/07/17 03:44:03,,,,,,,,,,,,,,,,,,,,,
1.212542,52.191382,0,0,21109,34.4,2016/07/17 03:44:04,,,,,,,,,,,,,,,,,,,,,
1.212637,52.191418,0,0,21110,34.5,2016/07/17 03:44:05,,,,,,,,,,,,,,,,,,,,,
1.212718,52.191449,0,0,21111,34.5,2016/07/17 03:44:06,,,,,,,,,,,,,,,,,,,,,
1.21279,52.191481,0,0,21112,34.6,2016/07/17 03:44:07,,,,,,,,,,,,,,,,,,,,,
1.212864,52.191514,0,0,21113,34.7,2016/07/17 03:44:08,,,,,,,,,,,,,,,,,,,,,
1.212948,52.19154,0,0,21114,34.7,2016/07/17 03:44:09,,,,,,,,,,,,,,,,,,,,,
1.213037,52.191564,0,0,21115,34.7,2016/07/17 03:44:10,,,,,,,,,,,,,,,,,,,,,
1.213121,52.191585,0,0,21116,34.8,2016/07/17 03:44:11,,,,,,,,,,,,,,,,,,,,,
1.213218,52.191605,0,0,21117,34.8,2016/07/17 03:44:12,,,,,,,,,,,,,,,,,,,,,
1.213306,52.191638,0,0,21118,34.7,2016/07/17 03:44:13,,,,,,,,,,,,,,,,,,,,,
1.213402,52.191663,0,0,21119,34.7,2016/07/17 03:44:14,,,,,,,,,,,,,,,,,,,,,
1.213498,52.191681,0,0,21120,34.6,2016/07/17 03:44:15,,,,,,,,,,,,,,,,,,,,,
1.213598,52.191693,0,0,21121,34.6,2016/07/17 03:44:16,,,,,,,,,,,,,,,,,,,,,
1.213702,52.191701,0,0,21122,34.5,2016/07/17 03:44:17,,,,,,,,,,,,,,,,,,,,,
1.213804,52.191709,0,0,21123,34.4,2016/07/17 03:44:18,,,,,,,,,,,,,,,,,,,,,
1.213905,52.191714,0,0,21124,34.4,2016/07/17 03:44:19,,,,,,,,,,,,,,,,,,,,,
1.214005,52.191724,0,0,21125,34.4,2016/07/17 03:44:20,,,,,,,,,,,,,,,,,,,,,
1.214108,52.191729,0,0,21126,34.4,2016/07/17 03:44:21,,,,,,,,,,,,,,,,,,,,,
1.2142,52.191734,0,0,21127,34.4,2016/07/17 03:44:22,,,,,,,,,,,,,,,,,,,,,
1.214299,52.191739,0,0,21128,34.4,2016/07/17 03:44:23,,,,,,,,,,,,,,,,,,,,,
1.214399,52.191755,0,0,21129,34.4,2016/07/17 03:44:24,,,,,,,,,,,,,,,,,,,,,
1.214493,52.191777,0,0,21130,34.4,2016/07/17 03:44:25,,,,,,,,,,,,,,,,,,,,,
1.214593,52.19179,0,0,21131,34.4,2016/07/17 03:44:26,,,,,,,,,,,,,,,,,,,,,
1.214691,52.191812,0,0,21132,34.5,2016/07/17 03:44:27,,,,,,,,,,,,,,,,,,,,,
1.214785,52.191829,0,0,21133,34.5,2016/07/17 03:44:28,,,,,,,,,,,,,,,,,,,,,
1.214876,52.191852,0,0,21134,34.6,2016/07/17 03:44:29,,,,,,,,,,,,,,,,,,,,,
1.214965,52.191873,0,0,21135,34.7,2016/07/17 03:44:30,,,,,,,,,,,,,,,,,,,,,
1.215059,52.191893,0,0,21136,34.8,2016/07/17 03:44:31,,,,,,,,,,,,,,,,,,,,,
1.215152,52.191909,0,0,21137,34.9,2016/07/17 03:44:32,,,,,,,,,,,,,,,,,,,,,
1.215242,52.191927,0,0,21138,35,2016/07/17 03:44:33,,,,,,,,,,,,,,,,,,,,,
